equipement;datetime;T_mu;debit_Ventulation
Baie_0002;12/04/2011;22,9913;25,9925
Baie_0002;13/04/2011;20,494;29,4766
Baie_0002;14/04/2011;24,0018;26,9607
Baie_0002;15/04/2011;23,8115;32,7448
Baie_0002;16/04/2011;26,6712;31,5789
Baie_0002;17/04/2011;25,6335;36,523
Baie_0002;18/04/2011;26,8538;29,7171
Baie_0002;19/04/2011;27,1257;33,9612
Baie_0002;20/04/2011;22,8721;28,6853
Baie_0002;21/04/2011;25,458;31,2494
Baie_0002;22/04/2011;32,4082;41,1735
Baie_0002;23/04/2011;26,6482;35,3976
Baie_0002;24/04/2011;31,5464;41,2717
Baie_0002;25/04/2011;32,7296;40,4258
Baie_0002;26/04/2011;29,3879;32,0699
Baie_0002;27/04/2011;36,3432;42,994
Baie_0002;28/04/2011;28,2165;39,8481
Baie_0002;29/04/2011;30,0725;41,6822
Baie_0002;30/04/2011;30,2667;31,8463
Baie_0002;01/05/2011;28,3488;37,9104
Baie_0002;02/05/2011;24,4883;26,0245
Baie_0002;03/05/2011;21,56864286;32,0786
Baie_0002;04/05/2011;28,3633;39,8527
Baie_0002;05/05/2011;31,4989;42,9668
Baie_0002;06/05/2011;28,6013;39,0509
Baie_0002;07/05/2011;33,0559;40,475
Baie_0002;08/05/2011;29,5263;34,9291
Baie_0002;09/05/2011;30,6607;38,0332
Baie_0002;10/05/2011;33,4509;41,8073
Baie_0002;11/05/2011;38,1916;43,5214
Baie_0002;12/05/2011;30,979;35,2855
Baie_0002;13/05/2011;33,9427;43,2296
Baie_0002;14/05/2011;34,036;43,2937
Baie_0002;15/05/2011;28,3105;29,5478
Baie_0002;16/05/2011;29,5617;36,7719
Baie_0002;17/05/2011;28,1946;29,386
Baie_0002;18/05/2011;34,1086;45,2801
Baie_0002;19/05/2011;33,6876;42,8342
Baie_0002;20/05/2011;35,4156;39,5383
Baie_0002;21/05/2011;32,5492;37,6424
Baie_0002;22/05/2011;30,4283;36,5065
Baie_0002;23/05/2011;29,4403;38,4906
Baie_0002;24/05/2011;31,6629;32,6947
Baie_0002;25/05/2011;31,2178;37,2188
Baie_0002;26/05/2011;30,2746;36,2529
Baie_0002;27/05/2011;28,104;33,067
Baie_0002;28/05/2011;35,4171;41,3511
Baie_0002;29/05/2011;27,4039;38,3152
Baie_0002;30/05/2011;32,0979;36,9893
Baie_0002;31/05/2011;33,4964;41,3634
Baie_0002;01/06/2011;43,7023;51,5475
Baie_0002;02/06/2011;36,1017;39,9216
Baie_0002;03/06/2011;38,1188;39,9157
Baie_0002;04/06/2011;40,9082;48,6798
Baie_0002;05/06/2011;34,2121;38,9639
Baie_0002;06/06/2011;34,9248;36,648
Baie_0002;07/06/2011;39,1495;42,8521
Baie_0002;08/06/2011;44,09;45,7662
Baie_0002;09/06/2011;39,0774;44,7303
Baie_0002;10/06/2011;40,8947;44,5244
Baie_0002;11/06/2011;44,793;49,3985
Baie_0002;12/06/2011;38,0759;45,6626
Baie_0002;13/06/2011;33,736;44,2967
Baie_0002;14/06/2011;34,1777;39,7208
Baie_0002;15/06/2011;31,647;33,1649
Baie_0002;16/06/2011;34,5183;35,009
Baie_0002;17/06/2011;36,88027143;41,3531
Baie_0002;18/06/2011;32,1542;40,5972
Baie_0002;19/06/2011;31,0615;39,4813
Baie_0002;20/06/2011;34,7661;40,1654
Baie_0002;21/06/2011;31,9612;37,3395
Baie_0002;22/06/2011;39,6019;49,9536
Baie_0002;23/06/2011;39,1754;42,5077
Baie_0002;24/06/2011;38,639;46,9518
Baie_0002;25/06/2011;35,6361;38,9259
Baie_0002;26/06/2011;37,5446;42,81
Baie_0002;28/06/2011;45,0348;46,2741
Baie_0002;29/06/2011;41,6808;42,8982
Baie_0002;30/06/2011;38,3324;46,5223
Baie_0002;01/07/2011;42,2564;45,4264
Baie_0002;02/07/2011;45,754;55,9005
Baie_0002;03/07/2011;42,3626;42,4846
Baie_0002;04/07/2011;40,5097;41,6087
Baie_0002;05/07/2011;40,1648;46,2428
Baie_0002;06/07/2011;37,5047;38,5569
Baie_0002;07/07/2011;43,9367;46,971
Baie_0002;08/07/2011;46,5045;53,5151
Baie_0002;09/07/2011;43,5982;52,5792
Baie_0002;10/07/2011;41,6207;42,5833
Baie_0002;11/07/2011;39,744;40,6774
Baie_0002;12/07/2011;37,7148;37,6315
Baie_0002;13/07/2011;38,5328;47,4256
Baie_0002;14/07/2011;39,5078;43,3797
Baie_0002;15/07/2011;36,7086;46,5538
Baie_0002;16/07/2011;37,2046;45,0279
Baie_0002;17/07/2011;40,1901;43,992
Baie_0002;18/07/2011;41,6687;41,4461
Baie_0002;19/07/2011;44,513;53,2602
Baie_0002;20/07/2011;37,9838;37,7143
Baie_0002;21/07/2011;43,7847;46,4884
Baie_0002;22/07/2011;46,4023;56,0825
Baie_0002;23/07/2011;42,0972;46,7566
Baie_0002;24/07/2011;38,705;43,3407
Baie_0002;25/07/2011;37,5842;44,1948
Baie_0002;26/07/2011;40,914;48,4989
Baie_0002;27/07/2011;43,9866;51,553
Baie_0002;28/07/2011;45,6386;55,1771
Baie_0002;29/07/2011;45,9222;51,4412
Baie_0002;30/07/2011;38,9348;45,4353
Baie_0002;01/08/2011;36,29233333;41,7694
Baie_0002;02/08/2011;34,8873;34,3335
Baie_0002;03/08/2011;37,198;44,6276
Baie_0002;04/08/2011;39,0038;44,4117
Baie_0002;05/08/2011;42,5459;41,9258
Baie_0002;06/08/2011;36,6704;39,0299
Baie_0002;07/08/2011;43,8423;51,174
Baie_0002;08/08/2011;38,8103;48,1181
Baie_0002;09/08/2011;36,6125;44,9022
Baie_0002;10/08/2011;34,171;43,4363
Baie_0002;11/08/2011;37,7689;43,0104
Baie_0002;12/08/2011;39,689;43,9045
Baie_0002;13/08/2011;34,9278;41,1186
Baie_0002;14/08/2011;38,1092;47,2827
Baie_0002;15/08/2011;39,5873;48,7368
Baie_0002;16/08/2011;38,5681;44,6909
Baie_0002;17/08/2011;41,5197;50,625
Baie_0002;18/08/2011;38,7771;47,8591
Baie_0002;19/08/2011;40,8648;42,9232
Baie_0002;20/08/2011;39,6428;43,6773
Baie_0002;21/08/2011;38,5665;40,5714
Baie_0002;22/08/2011;34,4074;33,3955
Baie_0002;23/08/2011;40,8842;45,8496
Baie_0002;24/08/2011;39,7969;46,7337
Baie_0002;25/08/2011;42,2284;42,1478
Baie_0002;26/08/2011;43,3987;51,2919
Baie_0002;27/08/2011;40,7555;46,626
Baie_0002;28/08/2011;45,2053;49,0501
Baie_0002;29/08/2011;39,7807;46,6042
Baie_0002;30/08/2011;39,7437;38,5483
Baie_0002;31/08/2011;31,5178;36,2924
Baie_0002;01/09/2011;38,7602;43,5165
Baie_0002;02/09/2011;30,3338;37,0606
Baie_0002;03/09/2011;37,5611;44,2647
Baie_0002;04/09/2011;36,0219;39,7088
Baie_0002;05/09/2011;40,8182;42,4829
Baie_0002;06/09/2011;35,48;34,117
Baie_0002;07/09/2011;39,9269;42,5411
Baie_0002;08/09/2011;37,2099;39,8052
Baie_0002;09/09/2011;32,8503;40,4193
Baie_0002;10/09/2011;37,8303;37,3734
Baie_0002;11/09/2011;33,45;40,9675
Baie_0002;12/09/2011;33,6167;37,1116
Baie_0002;13/09/2011;37,2938;40,7657
Baie_0002;14/09/2011;34,1621;39,6098
Baie_0002;15/09/2011;34,3378;36,7639
Baie_0002;16/09/2011;33,6611;39,068
Baie_0002;17/09/2011;31,5787;38,9621
Baie_0002;18/09/2011;32,1566;36,5162
Baie_0002;19/09/2011;36,2406;43,5803
Baie_0002;20/09/2011;39,3265;44,6444
Baie_0002;21/09/2011;37,6497;42,9385
Baie_0002;22/09/2011;35,006;33,2726
Baie_0002;23/09/2011;33,0481;40,2967
Baie_0002;24/09/2011;33,3185;36,5408
Baie_0002;25/09/2011;33,4807;41,6749
Baie_0002;26/09/2011;36,5681;35,739
Baie_0002;27/09/2011;39,1025;37,2531
Baie_0002;28/09/2011;34,4829;42,6072
Baie_0002;29/09/2011;36,455;42,5613
Baie_0002;30/09/2011;37,3928;36,4754
Baie_0002;01/10/2011;35,64935714;38,7095
Baie_0002;02/10/2011;27,9474;33,9836
Baie_0002;03/10/2011;36,9727;35,9877
Baie_0002;04/10/2011;29,954;30,9418
Baie_0002;05/10/2011;30,8281;38,7959
Baie_0002;06/10/2011;32,915;38,86
Baie_0002;07/10/2011;33,0354;35,9541
Baie_0002;08/10/2011;28,3406;27,2382
Baie_0002;09/10/2011;32,3182;30,1923
Baie_0002;10/10/2011;30,0634;30,9164
Baie_0002;11/10/2011;28,738;26,5605
Baie_0002;12/10/2011;27,821;28,6246
Baie_0002;13/10/2011;29,5453;30,3287
Baie_0002;14/10/2011;26,2583;31,0128
Baie_0002;15/10/2011;27,6308;29,3669
Baie_0002;16/10/2011;29,9333;36,641
Baie_0002;17/10/2011;35,2456;32,9351
Baie_0002;18/10/2011;30,4039;33,0692
Baie_0002;19/10/2011;26,8759;29,5133
Baie_0002;20/10/2011;31,4916;39,1074
Baie_0002;21/10/2011;30,078;37,6715
Baie_0002;22/10/2011;31,68948571;29,2556
Baie_0002;23/10/2011;29,9265;36,4697
Baie_0002;24/10/2011;32,7484;35,2738
Baie_0002;25/10/2011;33,1666;34,6679
Baie_0002;26/10/2011;29,9271;31,402
Baie_0002;27/10/2011;29,7036;35,1561
Baie_0002;28/10/2011;30,4583;28,8902
Baie_0002;29/10/2011;32,0933;33,5043
Baie_0002;30/10/2011;33,9116;37,2984
Baie_0002;31/10/2011;31,7839;33,1425
Baie_0002;01/11/2011;30,9888;32,3266
Baie_0002;02/11/2011;33,1509;35,4707
Baie_0002;03/11/2011;35,4562;38,7448
Baie_0002;04/11/2011;34,4361;39,7089
Baie_0002;05/11/2011;30,349;31,593
Baie_0002;06/11/2011;29,725;31,9471
Baie_0002;07/11/2011;28,2967;26,5012
Baie_0002;08/11/2011;26,0235;31,1953
Baie_0002;09/11/2011;23,3661;20,5194
Baie_0002;10/11/2011;27,4768;33,6035
Baie_0002;11/11/2011;25,3653;22,4676
Baie_0002;12/11/2011;26,9507;32,0317
Baie_0002;13/11/2011;31,4689;32,5258
Baie_0002;15/11/2011;20,1931;23,2299
Baie_0002;16/11/2011;24,4445;21,454
Baie_0002;17/11/2011;31,1233;34,1181
Baie_0002;18/11/2011;31,2493;31,2122
Baie_0002;19/11/2011;23,2548;30,1963
Baie_0002;20/11/2011;22,733;27,6504
Baie_0002;21/11/2011;22,1883;24,0845
Baie_0002;22/11/2011;22,1119;27,9886
Baie_0002;23/11/2011;25,8777;32,7327
Baie_0002;24/11/2011;26,7453;31,5768
Baie_0002;25/11/2011;26,135;25,9409
Baie_0002;26/11/2011;27,1498;27,935
Baie_0002;27/11/2011;26,81611429;24,5791
Baie_0002;28/11/2011;25,7373;22,4732
Baie_0002;29/11/2011;28,0356;29,7473
Baie_0002;30/11/2011;31,89714286;36,5814
Baie_0002;01/12/2011;30,568;36,2355
Baie_0002;02/12/2011;31,0713;34,7096
Baie_0002;03/12/2011;24,8852;25,5037
Baie_0002;04/12/2011;27,4763;31,0678
Baie_0002;05/12/2011;28,7275;32,3019
Baie_0002;06/12/2011;22,8364;27,386
Baie_0002;07/12/2011;23,4394;28,9701
Baie_0002;08/12/2011;27,3741;33,8742
Baie_0002;09/12/2011;20,5002;25,9783
Baie_0002;10/12/2011;24,3544;30,8124
Baie_0002;11/12/2011;23,4805;25,9165
Baie_0002;12/12/2011;25,8377;28,2506
Baie_0002;13/12/2011;27,7309;34,1147
Baie_0002;14/12/2011;30,6778;31,0388
Baie_0002;15/12/2011;23,2998;20,6429
Baie_0002;16/12/2011;23,7844;21,107
Baie_0002;17/12/2011;23,5612;29,8511
Baie_0002;18/12/2011;28,1379;28,4052
Baie_0002;19/12/2011;28,3948;34,6393
Baie_0002;20/12/2011;25,5011;29,7234
Baie_0002;21/12/2011;25,1039;26,3075
Baie_0002;22/12/2011;18,8423;24,0216
Baie_0002;23/12/2011;23,2031;28,3557
Baie_0002;25/12/2011;27,7036;26,8398
Baie_0002;26/12/2011;30,9137;33,0239
Baie_0002;27/12/2011;31,7629;30,848
Baie_0002;28/12/2011;25,3835;22,4421
Baie_0002;29/12/2011;24,7811;30,8162
Baie_0002;03/01/2012;25,2008;26,2203
Baie_0002;04/01/2012;27,9103;30,9044
Baie_0002;05/01/2012;26,2259;31,1985
Baie_0002;06/01/2012;20,0248;20,9726
Baie_0002;07/01/2012;22,5604;22,4867
Baie_0002;08/01/2012;11,5703;16,4708
Baie_0002;09/01/2012;16,822;21,6949
Baie_0002;10/01/2012;19,0703;19,929
Baie_0002;11/01/2012;22,6779;27,5131
Baie_0002;12/01/2012;20,8452;20,6572
Baie_0002;13/01/2012;17,7583;23,5413
Baie_0002;14/01/2012;18,3483;15,1054
Baie_0002;15/01/2012;11,9001;13,6395
Baie_0002;16/01/2012;15,3621;14,0736
Baie_0002;17/01/2012;20,7466;17,4377
Baie_0002;18/01/2012;23,2083;25,8718
Baie_0002;19/01/2012;19,9265;15,5759
Baie_0002;20/01/2012;22,0287;25,65
Baie_0002;21/01/2012;21,997;18,5941
Baie_0002;22/01/2012;23,1881;24,7682
Baie_0002;23/01/2012;23,1356;22,6923
Baie_0002;24/01/2012;13,3706;9,8964
Baie_0002;25/01/2012;19,738;18,2405
Baie_0002;26/01/2012;20,89258571;22,3746
Baie_0002;27/01/2012;15,2664;10,7287
Baie_0002;28/01/2012;14,4918;19,9328
Baie_0002;29/01/2012;13,0288;17,4469
Baie_0002;30/01/2012;10,4064;13,801
Baie_0002;31/01/2012;8,7139;5,0851
Baie_0002;03/02/2012;11,4282;-5,2308
Baie_0002;04/02/2012;9,6634;-4,0167
Baie_0002;05/02/2012;8,1453;-2,5526
Baie_0002;07/02/2012;21,8621;12,1315
Baie_0002;08/02/2012;11,0757;3,3256
Baie_0002;09/02/2012;19,41881429;8,6497
Baie_0002;10/02/2012;8,992;-7,8062
Baie_0002;11/02/2012;18,1892;7,3679
Baie_0002;12/02/2012;24,1176;17,272
Baie_0002;13/02/2012;23,9805;15,1161
Baie_0002;14/02/2012;22,29067143;13,4002
Baie_0002;15/02/2012;26,4544;19,5443
Baie_0002;16/02/2012;25,5536;16,6184
Baie_0002;17/02/2012;27,504;14,5425
Baie_0002;18/02/2012;20,9293;12,9466
Baie_0002;19/02/2012;21,8694;7,8607
Baie_0002;20/02/2012;26,2174;17,1948
Baie_0002;21/02/2012;28,5824;17,5289
Baie_0002;23/02/2012;26,8312;12,753
Baie_0002;24/02/2012;26,2525;10,1571
Baie_0002;25/02/2012;28,7311;21,6112
Baie_0002;26/02/2012;28,3481;20,2053
Baie_0002;27/02/2012;26,4875;17,3194
Baie_0002;28/02/2012;22,1441;8,9535
Baie_0002;29/02/2012;26,4438;10,2276
Baie_0002;01/03/2012;27,00301429;15,7617
Baie_0002;02/03/2012;31,2993;23,0358
Baie_0002;03/03/2012;26,8729;9,5899
Baie_0002;04/03/2012;24,0416;9,734
Baie_0002;05/03/2012;22,7978;6,4681
Baie_0002;06/03/2012;25,281;12,9322
Baie_0002;07/03/2012;20,1948;2,8163
Baie_0002;08/03/2012;26,0227;16,6204
Baie_0002;09/03/2012;28,6774;21,2545
Baie_0002;10/03/2012;33,7254;24,2786
Baie_0002;11/03/2012;27,4041;12,9327
Baie_0002;12/03/2012;37,3109;19,8168
Baie_0002;13/03/2012;29,0828;14,5709
Baie_0002;14/03/2012;28,2682;10,735
Baie_0002;15/03/2012;24,6419;7,0791
Baie_0002;16/03/2012;34,405;16,8232
Baie_0002;17/03/2012;26,4191;13,8073
Baie_0002;18/03/2012;27,8269;19,1914
Baie_0002;19/03/2012;28,3883;16,7355
Baie_0002;20/03/2012;33,8481;19,1696
Baie_0002;21/03/2012;34,7512;25,0537
Baie_0002;22/03/2012;38,8224;24,0978
Baie_0002;23/03/2012;31,1094;17,3619
Baie_0002;24/03/2012;30,9911;13,226
Baie_0002;25/03/2012;25,83618571;18,0401
Baie_0002;26/03/2012;32,8422;18,0242
Baie_0002;27/03/2012;30,4106;13,5683
Baie_0002;28/03/2012;31,077;21,2124
Baie_0002;29/03/2012;34,946;17,0565
Baie_0002;30/03/2012;27,5456;19,6406
Baie_0002;31/03/2012;30,1259;20,1947
Baie_0002;01/04/2012;24,6901;16,7388
Baie_0002;02/04/2012;32,7268;18,7529
Baie_0002;03/04/2012;29,571;19,567
Baie_0002;04/04/2012;27,0613;14,0411
Baie_0002;05/04/2012;35,0279;19,9752
Baie_0002;06/04/2012;27,9817;17,9093
Baie_0002;07/04/2012;25,3941;7,3034
Baie_0002;08/04/2012;29,5088;20,3875
Baie_0002;09/04/2012;28,655;20,5116
Baie_0002;10/04/2012;34,4721;23,3057
Baie_0002;11/04/2012;37,7718;26,5798
Baie_0002;13/04/2012;32,7897;17,5839
Baie_0002;14/04/2012;36,1955;24,958
Baie_0002;15/04/2012;31,9238;23,6621
Baie_0002;16/04/2012;34,7411;19,4562
Baie_0002;17/04/2012;34,885;19,5803
Baie_0002;18/04/2012;32,1771;18,8544
Baie_0002;19/04/2012;31,7365;20,3885
Baie_0002;20/04/2012;35,7053;21,3326
Baie_0002;21/04/2012;32,2236;14,8267
Baie_0002;22/04/2012;35,777;27,3608
Baie_0002;23/04/2012;40,1821;22,7349
Baie_0002;24/04/2012;32,9393;22,469
Baie_0002;25/04/2012;33,9861;25,4931
Baie_0002;26/04/2012;35,1131;16,5972
Baie_0002;27/04/2012;38,8476;29,3113
Baie_0002;28/04/2012;39,0664;21,5054
Baie_0002;29/04/2012;39,417;21,8395
Baie_0002;30/04/2012;39,4599;28,8536
Baie_0002;01/05/2012;41,6815;23,0577
Baie_0002;02/05/2012;34,0026;24,3518
Baie_0002;03/05/2012;34,6911;17,0159
Baie_0002;04/05/2012;35,0817;25,38
Baie_0002;05/05/2012;39,1755;28,4541
Baie_0002;06/05/2012;39,1019;24,3582
Baie_0002;07/05/2012;33,2436;18,4723
Baie_0002;08/05/2012;37,2153;25,4264
Baie_0002;09/05/2012;41,3234;22,5105
Baie_0002;10/05/2012;43,1526;31,3146
Baie_0002;11/05/2012;42,4157;30,5587
Baie_0002;12/05/2012;36,07;20,1828
Baie_0002;13/05/2012;36,2492;20,3469
Baie_0002;14/05/2012;39,1095;30,181
Baie_0002;15/05/2012;41,8523;26,8951
Baie_0002;16/05/2012;45,3571;32,3792
Baie_0002;17/05/2012;38,1284;29,1333
Baie_0002;18/05/2012;35,8448;26,8174
Baie_0002;19/05/2012;36,5491;25,5015
Baie_0002;20/05/2012;44,0922;29,0256
Baie_0002;21/05/2012;44,018;25,9297
Baie_0002;22/05/2012;45,4276;27,3138
Baie_0002;23/05/2012;44,1501;30,0079
Baie_0002;24/05/2012;42,9438;30,782
Baie_0002;25/05/2012;40,383;28,1961
Baie_0002;26/05/2012;47,141;28,9302
Baie_0002;27/05/2012;43,5892;27,3543
Baie_0002;28/05/2012;42,0247;30,7684
Baie_0002;29/05/2012;39,828;21,5525
Baie_0002;30/05/2012;39,1089;28,8066
Baie_0002;31/05/2012;40,2265;21,9007
Baie_0002;01/06/2012;39,2844;24,9348
Baie_0002;02/06/2012;40,3028;29,9289
Baie_0002;03/06/2012;35,7474;17,353
Baie_0002;04/06/2012;37,3759;25,9571
Baie_0002;05/06/2012;37,58;19,1412
Baie_0002;08/06/2012;43,4349;24,9753
Baie_0002;09/06/2012;40,7226;29,2394
Baie_0002;10/06/2012;41,6088;29,1035
Baie_0002;11/06/2012;45,4317;35,8976
Baie_0002;12/06/2012;43,7665;25,2117
Baie_0002;13/06/2012;46,1691;36,5858
Baie_0002;14/06/2012;46,1656;36,5599
Baie_0002;15/06/2012;45,4444;25,814
Baie_0002;16/06/2012;45,5194;30,8681
Baie_0002;17/06/2012;46,2611;31,5922
Baie_0002;18/06/2012;40,8859;28,1863
Baie_0002;19/06/2012;41,494;22,7704
Baie_0002;20/06/2012;46,5334;27,7945
Baie_0002;21/06/2012;45,6206;34,8586
Baie_0002;22/06/2012;48,8084;30,0227
Baie_0002;23/06/2012;43,4794;33,6668
Baie_0002;24/06/2012;41,8624;27,0309
Baie_0002;25/06/2012;44,5595;34,705
Baie_0002;26/06/2012;47,7837;33,8991
Baie_0002;27/06/2012;48,0781;36,1732
Baie_0002;28/06/2012;40,5743;21,6473
Baie_0002;29/06/2012;39,9224;22,9714
Baie_0002;30/06/2012;44,9096;28,9355
Baie_0002;01/07/2012;45,4513;29,4496
Baie_0002;02/07/2012;44,8586;27,8337
Baie_0002;03/07/2012;48,7932;36,7478
Baie_0002;04/07/2012;50,891;30,8219
Baie_0002;05/07/2012;47,14;27,046
Baie_0002;06/07/2012;48,5972;35,4801
Baie_0002;07/07/2012;50,4277;36,2942
Baie_0002;09/07/2012;45,2126;29,0483
Baie_0002;10/07/2012;48,6853;37,5024
Baie_0002;11/07/2012;46,9685;31,7665
Baie_0002;12/07/2012;44,4632;29,2306
Baie_0002;13/07/2012;43,9676;32,7147
Baie_0002;14/07/2012;49,5424;29,2688
Baie_0002;15/07/2012;49,6285;32,3329
Baie_0002;17/07/2012;46,4988;29,177
Baie_0002;18/07/2012;49,2708;35,9211
Baie_0002;19/07/2012;49,6749;35,3052
Baie_0002;21/07/2012;49,2744;33,8793
Baie_0002;22/07/2012;44,1571;28,7434
Baie_0002;23/07/2012;41,0738;27,6375
Baie_0002;24/07/2012;44,6407;30,1816
Baie_0002;25/07/2012;48,9903;37,5057
Baie_0002;26/07/2012;50,2478;37,7398
Baie_0002;27/07/2012;51,357;40,8239
Baie_0002;28/07/2012;47,7609;33,208
Baie_0002;29/07/2012;55,1634;39,5821
Baie_0002;30/07/2012;46,7711;29,1662
Baie_0002;31/07/2012;44,9375;29,3103
Baie_0002;01/08/2012;49,1912;29,5444
Baie_0002;02/08/2012;43,8027;30,1285
Baie_0002;03/08/2012;45,4543;24,7626
Baie_0002;04/08/2012;47,9168;35,1967
Baie_0002;05/08/2012;48,2124;34,4708
Baie_0002;06/08/2012;48,0273;37,2649
Baie_0002;07/08/2012;48,9545;29,169
Baie_0002;09/08/2012;45,2663;31,4531
Baie_0002;10/08/2012;41,0889;23,2572
Baie_0002;11/08/2012;40,5276;20,6713
Baie_0002;12/08/2012;42,3788;30,4954
Baie_0002;13/08/2012;47,1185;31,2195
Baie_0002;14/08/2012;45,0128;34,0836
Baie_0002;15/08/2012;49,0339;29,0877
Baie_0002;16/08/2012;51,1654;36,1918
Baie_0002;17/08/2012;47,8079;31,8159
Baie_0002;18/08/2012;50,3579;30,34
Baie_0002;19/08/2012;50,678;35,6341
Baie_0002;20/08/2012;45,1192;27,0582
Baie_0002;21/08/2012;45,8417;31,7523
Baie_0002;22/08/2012;46,9828;30,8764
Baie_0002;23/08/2012;46,0812;28,9505
Baie_0002;24/08/2012;46,4416;30,2846
Baie_0002;25/08/2012;48,827;35,6487
Baie_0002;26/08/2012;49,1587;37,9528
Baie_0002;27/08/2012;46,919;32,6969
Baie_0002;28/08/2012;45,8106;34,561
Baie_0002;29/08/2012;45,5788;27,3051
Baie_0002;30/08/2012;45,3001;27,9992
Baie_0002;31/08/2012;47,9016;31,5833
Baie_0002;01/09/2012;46,515;25,1674
Baie_0002;02/09/2012;48,45254286;30,0915
Baie_0002;03/09/2012;50,3278;36,9356
Baie_0002;04/09/2012;41,083;26,6697
Baie_0002;05/09/2012;44,3376;25,9038
Baie_0002;06/09/2012;39,3518;24,8979
Baie_0002;07/09/2012;39,8796;18,402
Baie_0002;08/09/2012;41,7744;28,2661
Baie_0002;09/09/2012;42,3037;28,7802
Baie_0002;10/09/2012;45,2716;33,7243
Baie_0002;11/09/2012;49,0492;27,4784
Baie_0002;12/09/2012;45,4796;29,8825
Baie_0002;13/09/2012;43,7913;23,1666
Baie_0002;14/09/2012;41,5164;22,8707
Baie_0002;15/09/2012;43,1657;21,4948
Baie_0002;16/09/2012;41,8175;23,1289
Baie_0002;17/09/2012;44,9168;32,203
Baie_0002;18/09/2012;43,1919;26,4571
Baie_0002;19/09/2012;41,7275;29,9712
Baie_0002;20/09/2012;40,4077;23,6253
Baie_0002;21/09/2012;42,03;28,2194
Baie_0002;22/09/2012;43,2249;27,3935
Baie_0002;23/09/2012;41,7792;24,9276
Baie_0002;24/09/2012;35,8676;18,9917
Baie_0002;25/09/2012;39,825;21,9258
Baie_0002;26/09/2012;38,3649;23,4399
Baie_0002;27/09/2012;45,4077;27,464
Baie_0002;28/09/2012;45,6573;31,6881
Baie_0002;29/09/2012;38,1154;17,1222
Baie_0002;30/09/2012;38,6515;19,6363
Baie_0002;01/10/2012;44,1641;26,1204
Baie_0002;02/10/2012;40,0906;26,0245
Baie_0002;03/10/2012;42,552;23,4686
Baie_0002;04/10/2012;46,4774;28,3727
Baie_0002;05/10/2012;45,861;24,7268
Baie_0002;06/10/2012;42,0644;27,9109
Baie_0002;07/10/2012;43,2713;26,095
Baie_0002;08/10/2012;35,1504;12,9491
Baie_0002;10/10/2012;40,0599;26,8332
Baie_0002;11/10/2012;38,5672;19,3173
Baie_0002;12/10/2012;31,5093;10,2414
Baie_0002;13/10/2012;33,1707;17,8755
Baie_0002;14/10/2012;34,6907;20,3696
Baie_0002;15/10/2012;36,2437;23,9037
Baie_0002;16/10/2012;39,1991;17,8378
Baie_0002;17/10/2012;39,8993;20,5119
Baie_0002;18/10/2012;39,1636;19,756
Baie_0002;19/10/2012;43,1857;25,7501
Baie_0002;20/10/2012;42,3098;23,8542
Baie_0002;21/10/2012;40,5248;18,0483
Baie_0002;22/10/2012;33,2047;16,7024
Baie_0002;23/10/2012;34,1062;15,5765
Baie_0002;24/10/2012;40,5304;23,9806
Baie_0002;25/10/2012;29,3588;9,7847
Baie_0002;26/10/2012;31,5658;8,9688
Baie_0002;27/10/2012;27,7823;5,1629
Baie_0002;28/10/2012;27,44842222;10,807
Baie_0002;29/10/2012;32,7778;11,1111
Baie_0002;30/10/2012;36,4417;20,7552
Baie_0002;02/11/2012;34,4026;17,6893
Baie_0002;03/11/2012;34,6206;11,8834
Baie_0002;04/11/2012;35,8384;23,0775
Baie_0002;05/11/2012;33,2263;20,4416
Baie_0002;06/11/2012;27,8853;15,0857
Baie_0002;07/11/2012;36,6264;19,7998
Baie_0002;08/11/2012;34,4251;16,5739
Baie_0002;09/11/2012;30,6405;15,768
Baie_0002;10/11/2012;35,2208;15,3221
Baie_0002;11/11/2012;36,1311;16,2062
Baie_0002;12/11/2012;38,9875;16,0403
Baie_0002;13/11/2012;37,0256;22,0544
Baie_0002;14/11/2012;41,6304;19,6385
Baie_0002;15/11/2012;35,7827;19,7726
Baie_0002;16/11/2012;36,2835;14,2467
Baie_0002;17/11/2012;39,9748;19,9108
Baie_0002;18/11/2012;35,9952;17,9149
Baie_0002;19/11/2012;32,6039;15,499
Baie_0002;20/11/2012;37,3321;23,2031
Baie_0002;21/11/2012;40,4231;25,2672
Baie_0002;22/11/2012;39,2769;25,1013
Baie_0002;23/11/2012;37,3362;23,1354
Baie_0002;24/11/2012;38,5675;25,3495
Baie_0002;25/11/2012;32,0241;15,7836
Baie_0002;26/11/2012;34,1389;15,8677
Baie_0002;27/11/2012;36,4868;21,1918
Baie_0002;28/11/2012;26,9948;3,6759
Baie_0002;29/11/2012;28,1912;12,85
Baie_0002;30/11/2012;23,1476;9,7841
Baie_0002;01/12/2012;24,683;7,2982
Baie_0002;02/12/2012;22,0572;6,6523
Baie_0002;03/12/2012;16,7118;0,2764
Baie_0002;05/12/2012;20,6612;2,2105
Baie_0002;06/12/2012;32,9948;9,5146
Baie_0002;07/12/2012;27,2079;3,7087
Baie_0002;08/12/2012;25,953;11,4328
Baie_0002;09/12/2012;26,5753;4,0269
Baie_0002;10/12/2012;26,0309;2,461
